id,name,numericId,value,timestamp,quantity
1297,Simulation Examples._Statistics._TxBytes,0,0,07:16.2,192
1298,opc_ua_test._Statistics._SuccessfulReads,0,0,07:16.2,192
1299,Simulation Examples._System._EnableDiagnostics,0,1,07:16.2,192
1300,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:16.2,192
1301,Simulation Examples.Functions._System._DeviceId,0,4,07:16.8,192
1302,Simulation Examples._Statistics._TxBytes,0,0,07:16.8,192
1303,opc_ua_test._Statistics._SuccessfulReads,0,0,07:16.8,192
1304,Simulation Examples._System._EnableDiagnostics,0,1,07:16.8,192
1305,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:16.8,192
1306,Simulation Examples.Functions._System._DeviceId,0,4,07:17.3,192
1307,Simulation Examples._Statistics._TxBytes,0,0,07:17.3,192
1308,opc_ua_test._Statistics._SuccessfulReads,0,0,07:17.3,192
1309,Simulation Examples._System._EnableDiagnostics,0,1,07:17.3,192
1310,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:17.3,192
1311,Simulation Examples.Functions._System._DeviceId,0,4,07:17.8,192
1312,Simulation Examples._Statistics._TxBytes,0,0,07:17.8,192
1313,opc_ua_test._Statistics._SuccessfulReads,0,0,07:17.8,192
1314,Simulation Examples._System._EnableDiagnostics,0,1,07:17.8,192
1315,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:17.8,192
1316,Simulation Examples.Functions._System._DeviceId,0,4,07:18.3,192
1317,Simulation Examples._Statistics._TxBytes,0,0,07:18.3,192
1318,opc_ua_test._Statistics._SuccessfulReads,0,0,07:18.3,192
1319,Simulation Examples._System._EnableDiagnostics,0,1,07:18.3,192
1320,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:18.3,192
1321,Simulation Examples.Functions._System._DeviceId,0,4,07:18.8,192
1322,Simulation Examples._Statistics._TxBytes,0,0,07:18.8,192
1323,opc_ua_test._Statistics._SuccessfulReads,0,0,07:18.8,192
1324,Simulation Examples._System._EnableDiagnostics,0,1,07:18.8,192
1325,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:18.8,192
1326,Simulation Examples.Functions._System._DeviceId,0,4,07:19.3,192
1327,Simulation Examples._Statistics._TxBytes,0,0,07:19.3,192
1328,opc_ua_test._Statistics._SuccessfulReads,0,0,07:19.3,192
1329,Simulation Examples._System._EnableDiagnostics,0,1,07:19.3,192
1330,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:19.3,192
1331,Simulation Examples.Functions._System._DeviceId,0,4,07:19.8,192
1332,Simulation Examples._Statistics._TxBytes,0,0,07:19.8,192
1333,opc_ua_test._Statistics._SuccessfulReads,0,0,07:19.8,192
1334,Simulation Examples._System._EnableDiagnostics,0,1,07:19.8,192
1335,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:19.8,192
1336,Simulation Examples.Functions._System._DeviceId,0,4,07:20.3,192
1337,Simulation Examples._Statistics._TxBytes,0,0,07:20.3,192
1338,opc_ua_test._Statistics._SuccessfulReads,0,0,07:20.3,192
1339,Simulation Examples._System._EnableDiagnostics,0,1,07:20.3,192
1340,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:20.3,192
1341,Simulation Examples.Functions._System._DeviceId,0,4,07:20.8,192
1342,Simulation Examples._Statistics._TxBytes,0,0,07:20.8,192
1343,opc_ua_test._Statistics._SuccessfulReads,0,0,07:20.8,192
1344,Simulation Examples._System._EnableDiagnostics,0,1,07:20.8,192
1345,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:20.8,192
1346,Simulation Examples.Functions._System._DeviceId,0,4,07:21.3,192
1347,Simulation Examples._Statistics._TxBytes,0,0,07:21.3,192
1348,opc_ua_test._Statistics._SuccessfulReads,0,0,07:21.3,192
1349,Simulation Examples._System._EnableDiagnostics,0,1,07:21.3,192
1350,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:21.3,192
1351,Simulation Examples.Functions._System._DeviceId,0,4,07:21.8,192
1352,Simulation Examples._Statistics._TxBytes,0,0,07:21.8,192
1353,opc_ua_test._Statistics._SuccessfulReads,0,0,07:21.8,192
1354,Simulation Examples._System._EnableDiagnostics,0,1,07:21.8,192
1355,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:21.8,192
1356,Simulation Examples.Functions._System._DeviceId,0,4,07:22.3,192
1357,Simulation Examples._Statistics._TxBytes,0,0,07:22.3,192
1358,opc_ua_test._Statistics._SuccessfulReads,0,0,07:22.3,192
1359,Simulation Examples._System._EnableDiagnostics,0,1,07:22.3,192
1360,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:22.3,192
1361,Simulation Examples.Functions._System._DeviceId,0,4,07:22.8,192
1362,Simulation Examples._Statistics._TxBytes,0,0,07:22.8,192
1363,opc_ua_test._Statistics._SuccessfulReads,0,0,07:22.8,192
1364,Simulation Examples._System._EnableDiagnostics,0,1,07:22.8,192
1365,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:22.8,192
1366,Simulation Examples.Functions._System._DeviceId,0,4,07:23.3,192
1367,Simulation Examples._Statistics._TxBytes,0,0,07:23.3,192
1368,opc_ua_test._Statistics._SuccessfulReads,0,0,07:23.3,192
1369,Simulation Examples._System._EnableDiagnostics,0,1,07:23.3,192
1370,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:23.3,192
1371,Simulation Examples.Functions._System._DeviceId,0,4,07:23.8,192
1372,Simulation Examples._Statistics._TxBytes,0,0,07:23.8,192
1373,opc_ua_test._Statistics._SuccessfulReads,0,0,07:23.8,192
1374,Simulation Examples._System._EnableDiagnostics,0,1,07:23.8,192
1375,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:23.8,192
1376,Simulation Examples.Functions._System._DeviceId,0,4,07:24.3,192
1377,Simulation Examples._Statistics._TxBytes,0,0,07:24.3,192
1378,opc_ua_test._Statistics._SuccessfulReads,0,0,07:24.3,192
1379,Simulation Examples._System._EnableDiagnostics,0,1,07:24.3,192
1380,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:24.3,192
1381,Simulation Examples.Functions._System._DeviceId,0,4,07:24.8,192
1382,Simulation Examples._Statistics._TxBytes,0,0,07:24.8,192
1383,opc_ua_test._Statistics._SuccessfulReads,0,0,07:24.8,192
1384,Simulation Examples._System._EnableDiagnostics,0,1,07:24.8,192
1385,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:24.8,192
1386,Simulation Examples.Functions._System._DeviceId,0,4,07:25.4,192
1387,Simulation Examples._Statistics._TxBytes,0,0,07:25.4,192
1388,opc_ua_test._Statistics._SuccessfulReads,0,0,07:25.4,192
1389,Simulation Examples._System._EnableDiagnostics,0,1,07:25.4,192
1390,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:25.4,192
1391,Simulation Examples.Functions._System._DeviceId,0,4,07:25.9,192
1392,Simulation Examples._Statistics._TxBytes,0,0,07:25.9,192
1393,opc_ua_test._Statistics._SuccessfulReads,0,0,07:25.9,192
1394,Simulation Examples._System._EnableDiagnostics,0,1,07:25.9,192
1395,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:25.9,192
1396,Simulation Examples.Functions._System._DeviceId,0,4,07:26.4,192
1397,Simulation Examples._Statistics._TxBytes,0,0,07:26.4,192
1398,opc_ua_test._Statistics._SuccessfulReads,0,0,07:26.4,192
1399,Simulation Examples._System._EnableDiagnostics,0,1,07:26.4,192
1400,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:26.4,192
1401,Simulation Examples.Functions._System._DeviceId,0,4,07:26.9,192
1402,Simulation Examples._Statistics._TxBytes,0,0,07:26.9,192
1403,opc_ua_test._Statistics._SuccessfulReads,0,0,07:26.9,192
1404,Simulation Examples._System._EnableDiagnostics,0,1,07:26.9,192
1405,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:26.9,192
1406,Simulation Examples.Functions._System._DeviceId,0,4,07:27.4,192
1407,Simulation Examples._Statistics._TxBytes,0,0,07:27.4,192
1408,opc_ua_test._Statistics._SuccessfulReads,0,0,07:27.4,192
1409,Simulation Examples._System._EnableDiagnostics,0,1,07:27.4,192
1410,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:27.4,192
1411,Simulation Examples.Functions._System._DeviceId,0,4,07:27.9,192
1412,Simulation Examples._Statistics._TxBytes,0,0,07:27.9,192
1413,opc_ua_test._Statistics._SuccessfulReads,0,0,07:27.9,192
1414,Simulation Examples._System._EnableDiagnostics,0,1,07:27.9,192
1415,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:27.9,192
1416,Simulation Examples.Functions._System._DeviceId,0,4,07:28.4,192
1417,Simulation Examples._Statistics._TxBytes,0,0,07:28.4,192
1418,opc_ua_test._Statistics._SuccessfulReads,0,0,07:28.4,192
1419,Simulation Examples._System._EnableDiagnostics,0,1,07:28.4,192
1420,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:28.4,192
1421,Simulation Examples.Functions._System._DeviceId,0,4,07:28.9,192
1422,Simulation Examples._Statistics._TxBytes,0,0,07:28.9,192
1423,opc_ua_test._Statistics._SuccessfulReads,0,0,07:28.9,192
1424,Simulation Examples._System._EnableDiagnostics,0,1,07:28.9,192
1425,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:28.9,192
1426,Simulation Examples.Functions._System._DeviceId,0,4,07:29.4,192
1427,Simulation Examples._Statistics._TxBytes,0,0,07:29.4,192
1428,opc_ua_test._Statistics._SuccessfulReads,0,0,07:29.4,192
1429,Simulation Examples._System._EnableDiagnostics,0,1,07:29.4,192
1430,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:29.4,192
1431,Simulation Examples.Functions._System._DeviceId,0,4,07:29.9,192
1432,Simulation Examples._Statistics._TxBytes,0,0,07:29.9,192
1433,opc_ua_test._Statistics._SuccessfulReads,0,0,07:29.9,192
1434,Simulation Examples._System._EnableDiagnostics,0,1,07:29.9,192
1435,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:29.9,192
1436,Simulation Examples.Functions._System._DeviceId,0,4,07:30.4,192
1437,Simulation Examples._Statistics._TxBytes,0,0,07:30.4,192
1438,opc_ua_test._Statistics._SuccessfulReads,0,0,07:30.4,192
1439,Simulation Examples._System._EnableDiagnostics,0,1,07:30.4,192
1440,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:30.4,192
1441,Simulation Examples.Functions._System._DeviceId,0,4,07:30.9,192
1442,Simulation Examples._Statistics._TxBytes,0,0,07:30.9,192
1443,opc_ua_test._Statistics._SuccessfulReads,0,0,07:30.9,192
1444,Simulation Examples._System._EnableDiagnostics,0,1,07:30.9,192
1445,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:30.9,192
1446,Simulation Examples.Functions._System._DeviceId,0,4,07:31.4,192
1447,Simulation Examples._Statistics._TxBytes,0,0,07:31.4,192
1448,opc_ua_test._Statistics._SuccessfulReads,0,0,07:31.4,192
1449,Simulation Examples._System._EnableDiagnostics,0,1,07:31.4,192
1450,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:31.4,192
1451,Simulation Examples.Functions._System._DeviceId,0,4,07:31.9,192
1452,Simulation Examples._Statistics._TxBytes,0,0,07:31.9,192
1453,opc_ua_test._Statistics._SuccessfulReads,0,0,07:31.9,192
1454,Simulation Examples._System._EnableDiagnostics,0,1,07:31.9,192
1455,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:31.9,192
1456,Simulation Examples.Functions._System._DeviceId,0,4,07:32.4,192
1457,Simulation Examples._Statistics._TxBytes,0,0,07:32.4,192
1458,opc_ua_test._Statistics._SuccessfulReads,0,0,07:32.4,192
1459,Simulation Examples._System._EnableDiagnostics,0,1,07:32.4,192
1460,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:32.4,192
1461,Simulation Examples.Functions._System._DeviceId,0,4,07:33.0,192
1462,Simulation Examples._Statistics._TxBytes,0,0,07:33.0,192
1463,opc_ua_test._Statistics._SuccessfulReads,0,0,07:33.0,192
1464,Simulation Examples._System._EnableDiagnostics,0,1,07:33.0,192
1465,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:33.0,192
1466,Simulation Examples.Functions._System._DeviceId,0,4,07:33.5,192
1467,Simulation Examples._Statistics._TxBytes,0,0,07:33.5,192
1468,opc_ua_test._Statistics._SuccessfulReads,0,0,07:33.5,192
1469,Simulation Examples._System._EnableDiagnostics,0,1,07:33.5,192
1470,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:33.5,192
1471,Simulation Examples.Functions._System._DeviceId,0,4,07:34.0,192
1472,Simulation Examples._Statistics._TxBytes,0,0,07:34.0,192
1473,opc_ua_test._Statistics._SuccessfulReads,0,0,07:34.0,192
1474,Simulation Examples._System._EnableDiagnostics,0,1,07:34.0,192
1475,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:34.0,192
1476,Simulation Examples.Functions._System._DeviceId,0,4,07:34.5,192
1477,Simulation Examples._Statistics._TxBytes,0,0,07:34.5,192
1478,opc_ua_test._Statistics._SuccessfulReads,0,0,07:34.5,192
1479,Simulation Examples._System._EnableDiagnostics,0,1,07:34.5,192
1480,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:34.5,192
1481,Simulation Examples.Functions._System._DeviceId,0,4,07:35.0,192
1482,Simulation Examples._Statistics._TxBytes,0,0,07:35.0,192
1483,opc_ua_test._Statistics._SuccessfulReads,0,0,07:35.0,192
1484,Simulation Examples._System._EnableDiagnostics,0,1,07:35.0,192
1485,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:35.0,192
1486,Simulation Examples.Functions._System._DeviceId,0,4,07:35.5,192
1487,Simulation Examples._Statistics._TxBytes,0,0,07:35.5,192
1488,opc_ua_test._Statistics._SuccessfulReads,0,0,07:35.5,192
1489,Simulation Examples._System._EnableDiagnostics,0,1,07:35.5,192
1490,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:35.5,192
1491,Simulation Examples.Functions._System._DeviceId,0,4,07:36.0,192
1492,Simulation Examples._Statistics._TxBytes,0,0,07:36.0,192
1493,opc_ua_test._Statistics._SuccessfulReads,0,0,07:36.0,192
1494,Simulation Examples._System._EnableDiagnostics,0,1,07:36.0,192
1495,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:36.0,192
1496,Simulation Examples.Functions._System._DeviceId,0,4,07:36.5,192
1497,Simulation Examples._Statistics._TxBytes,0,0,07:36.5,192
1498,opc_ua_test._Statistics._SuccessfulReads,0,0,07:36.5,192
1499,Simulation Examples._System._EnableDiagnostics,0,1,07:36.5,192
1500,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:36.5,192
1501,Simulation Examples.Functions._System._DeviceId,0,4,07:37.0,192
1502,Simulation Examples._Statistics._TxBytes,0,0,07:37.0,192
1503,opc_ua_test._Statistics._SuccessfulReads,0,0,07:37.0,192
1504,Simulation Examples._System._EnableDiagnostics,0,1,07:37.0,192
1505,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:37.0,192
1506,Simulation Examples.Functions._System._DeviceId,0,4,07:37.5,192
1507,Simulation Examples._Statistics._TxBytes,0,0,07:37.5,192
1508,opc_ua_test._Statistics._SuccessfulReads,0,0,07:37.5,192
1509,Simulation Examples._System._EnableDiagnostics,0,1,07:37.5,192
1510,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:37.5,192
1511,Simulation Examples.Functions._System._DeviceId,0,4,07:38.0,192
1512,Simulation Examples._Statistics._TxBytes,0,0,07:38.0,192
1513,opc_ua_test._Statistics._SuccessfulReads,0,0,07:38.0,192
1514,Simulation Examples._System._EnableDiagnostics,0,1,07:38.0,192
1515,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:38.0,192
1516,Simulation Examples.Functions._System._DeviceId,0,4,07:38.5,192
1517,Simulation Examples._Statistics._TxBytes,0,0,07:38.5,192
1518,opc_ua_test._Statistics._SuccessfulReads,0,0,07:38.5,192
1519,Simulation Examples._System._EnableDiagnostics,0,1,07:38.5,192
1520,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:38.5,192
1521,Simulation Examples.Functions._System._DeviceId,0,4,07:39.0,192
1522,Simulation Examples._Statistics._TxBytes,0,0,07:39.0,192
1523,opc_ua_test._Statistics._SuccessfulReads,0,0,07:39.0,192
1524,Simulation Examples._System._EnableDiagnostics,0,1,07:39.0,192
1525,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:39.0,192
1526,Simulation Examples.Functions._System._DeviceId,0,4,07:39.5,192
1527,Simulation Examples._Statistics._TxBytes,0,0,07:39.5,192
1528,opc_ua_test._Statistics._SuccessfulReads,0,0,07:39.5,192
1529,Simulation Examples._System._EnableDiagnostics,0,1,07:39.5,192
1530,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:39.5,192
1531,Simulation Examples.Functions._System._DeviceId,0,4,07:40.0,192
1532,Simulation Examples._Statistics._TxBytes,0,0,07:40.0,192
1533,opc_ua_test._Statistics._SuccessfulReads,0,0,07:40.0,192
1534,Simulation Examples._System._EnableDiagnostics,0,1,07:40.0,192
1535,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:40.0,192
1536,Simulation Examples.Functions._System._DeviceId,0,4,07:40.5,192
1537,Simulation Examples._Statistics._TxBytes,0,0,07:40.5,192
1538,opc_ua_test._Statistics._SuccessfulReads,0,0,07:40.5,192
1539,Simulation Examples._System._EnableDiagnostics,0,1,07:40.5,192
1540,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:40.5,192
1541,Simulation Examples.Functions._System._DeviceId,0,4,07:41.1,192
1542,Simulation Examples._Statistics._TxBytes,0,0,07:41.1,192
1543,opc_ua_test._Statistics._SuccessfulReads,0,0,07:41.1,192
1544,Simulation Examples._System._EnableDiagnostics,0,1,07:41.1,192
1545,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:41.1,192
1546,Simulation Examples.Functions._System._DeviceId,0,4,07:41.6,192
1547,Simulation Examples._Statistics._TxBytes,0,0,07:41.6,192
1548,opc_ua_test._Statistics._SuccessfulReads,0,0,07:41.6,192
1549,Simulation Examples._System._EnableDiagnostics,0,1,07:41.6,192
1550,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:41.6,192
1551,Simulation Examples.Functions._System._DeviceId,0,4,07:42.1,192
1552,Simulation Examples._Statistics._TxBytes,0,0,07:42.1,192
1553,opc_ua_test._Statistics._SuccessfulReads,0,0,07:42.1,192
1554,Simulation Examples._System._EnableDiagnostics,0,1,07:42.1,192
1555,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:42.1,192
1556,Simulation Examples.Functions._System._DeviceId,0,4,07:42.6,192
1557,Simulation Examples._Statistics._TxBytes,0,0,07:42.6,192
1558,opc_ua_test._Statistics._SuccessfulReads,0,0,07:42.6,192
1559,Simulation Examples._System._EnableDiagnostics,0,1,07:42.6,192
1560,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,07:42.6,192
